,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
8560000,-0.0309153846153846,0.5,-0.08250615980288631,0.17157999999999998,-0.1796333333333333,-0.04844999999999999,0.0,-0.065,546.6,551.6,523.1,670.5,680.0,0.625,0.75,0.3333333333333333,0.5,0,0.17647058823529413,0.25,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.8,1.0,0.2,1.0,0.6666666666666666,0.3076923076923077,0.4,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
8560001,-0.0309153846153846,0.5,-0.08250615980288631,-0.22842,-0.1796333333333333,-0.04844999999999999,0.0,-0.065,528.3,524.7,519.2,430.1,0.0,0.375,0.625,0.3333333333333333,0.3333333333333333,0,0.11764705882352941,0.25,0.4,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.8,0.5,0.4,1.0,0.6666666666666666,0.7692307692307693,0.2,0.25,0.25,0.3333333333333333,0.5,0.25,0.2,0.25,0.3333333333333333,0.25
8560006,-0.07706923076923075,0.5,-0.08250615980288631,0.17157999999999998,0.8203666666666667,-0.04844999999999999,0.0,-0.065,458.5,575.1,514.4,484.4,400.0,0.25,0.375,0.3333333333333333,0.3333333333333333,0,0.29411764705882354,0.25,0.4,0.8,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.5,0.5,1.0,1.0,0.2,1.0,1.0,0.3076923076923077,0.8,0.125,0.25,0.3333333333333333,0.25,1.0,0.2,0.25,0.6666666666666666,0.5
8560008,-0.07706923076923075,0.5,-0.08250615980288631,0.17157999999999998,-0.1796333333333333,-0.04844999999999999,0.0,-0.065,496.7,381.0,456.7,391.6,400.0,1.0,0.625,0.5,0.3333333333333333,0,0.23529411764705882,0.25,0.6,0.8,0.2,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.4,1.0,0.5,1.0,1.0,0.4,1.0,1.0,0.46153846153846156,1.0,0.125,0.25,0.3333333333333333,0.5,0.25,0.2,0.25,0.3333333333333333,0.5
8560009,-0.15399230769230768,1.0,-0.08250615980288631,-0.22842,0.4870333333333334,-0.04844999999999999,0.0,0.935,677.0,697.0,638.6,835.8,640.0,0.75,0.875,0.6666666666666666,0.6666666666666666,0,1.0,1.0,1.0,1.0,0.6,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.6,1.0,1.0,1.0,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.25,0.75,0.8,0.25,0.3333333333333333,0.25
8560010,0.061392307692307704,1.0,-0.08250615980288631,0.17157999999999998,-0.1796333333333333,-0.04844999999999999,0.0,-0.065,577.5,622.4,584.4,458.6,620.0,0.5,0.5,0.5,0.3333333333333333,0,0.17647058823529413,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.6,1.0,0.4,1.0,0.6666666666666666,0.38461538461538464,0.8,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
8560012,0.18446923076923077,1.0,0.25082717353044703,-0.22842,-0.1796333333333333,-0.04844999999999999,0.0,-0.065,462.7,437.8,435.4,419.0,360.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0,0.5294117647058824,0.5,1.0,1.0,0.4,0.2,0.6,0.6,0.6,0.2,0.6,0.2,0.4,0.6,1.0,1.0,0.6,0.5,0.4,1.0,1.0,0.6153846153846154,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
8560013,-0.015530769230769218,1.0,-0.08250615980288631,-0.02842000000000002,-0.1796333333333333,-0.04844999999999999,0.0,-0.065,489.6,589.0,562.6,415.1,400.0,0.25,0.375,0.3333333333333333,0.3333333333333333,0,0.11764705882352941,0.25,0.4,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.8,1.0,0.2,1.0,0.6666666666666666,0.38461538461538464,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.5,0.6666666666666666,0.75
8560015,0.1690846153846154,1.0,0.25082717353044703,-0.02842000000000002,-0.1796333333333333,-0.04844999999999999,0.0,-0.065,459.3,494.7,431.2,498.7,460.0,0.375,0.375,0.5,0.16666666666666666,0,0.17647058823529413,0.25,0.4,0.6,0.4,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.2,0.5,0.6666666666666666,0.0,0.0,0.125,0.25,0.3333333333333333,0.5,0.25,0.2,0.25,0.6666666666666666,0.25
8560016,-0.07706923076923075,1.0,-0.08250615980288631,0.17157999999999998,-0.1796333333333333,-0.04844999999999999,0.0,-0.065,487.4,555.0,527.9,436.1,420.0,0.5,0.625,0.3333333333333333,0.6666666666666666,0,0.23529411764705882,0.25,0.6,0.6,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.4,1.0,1.0,0.8,1.0,0.4,1.0,1.0,0.23076923076923078,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,1.0,0.25,1.0,0.5
