,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
2320002,-0.09794285714285714,0.5,-0.05136312535132096,0.17030000000000003,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,426.8,543.4,511.4,536.0,540.0,0.375,0.625,0.6666666666666666,0.3333333333333333,0.05770526315789474,0.23529411764705882,0.25,0.4,0.8,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.6,1.0,0.5,0.8,0.5,0.2,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
2320003,0.18777142857142856,1.0,-0.05136312535132096,0.17030000000000003,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,539.4,490.6,512.3,577.8,440.0,0.5,0.375,0.5,0.5,0.005073684210526318,0.4117647058823529,0.25,0.4,0.6,0.2,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.8,1.0,0.2,1.0,1.0,0.38461538461538464,1.0,0.125,0.25,0.3333333333333333,0.75,0.25,0.2,0.5,0.6666666666666666,0.25
2320004,0.06277142857142858,0.5,-0.05136312535132096,-0.22969999999999996,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,403.0,440.1,472.1,344.3,380.0,0.625,0.25,0.5,0.3333333333333333,0.005073684210526318,0.11764705882352941,0.25,0.6,0.6,0.2,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.4,1.0,0.6666666666666666,0.23076923076923078,0.2,0.125,0.5,0.3333333333333333,0.25,0.25,0.2,0.5,0.3333333333333333,0.25
2320005,-0.062228571428571425,0.5,-0.05136312535132096,-0.22969999999999996,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,541.4,598.4,495.8,660.9,560.0,0.625,0.625,0.6666666666666666,0.6666666666666666,0.05770526315789474,0.47058823529411764,0.25,0.6,0.8,0.6,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.5,0.5,1.0,0.5,0.4,1.0,0.6666666666666666,0.46153846153846156,0.6,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
2320010,-0.08008571428571429,1.0,-0.05136312535132096,0.17030000000000003,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,448.7,523.7,574.4,429.7,480.0,0.25,0.375,0.3333333333333333,0.3333333333333333,-0.10018947368421052,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.5,1.0,0.4,0.5,0.4,1.0,1.0,0.15384615384615385,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,1.0,0.25
2320013,-0.008657142857142855,0.5,0.0,0.3703,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,550.0,561.2,549.5,487.4,600.0,0.625,0.75,0.5,0.6666666666666666,-0.047557894736842105,0.17647058823529413,0.25,0.6,0.6,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.4,0.5,1.0,0.38461538461538464,1.0,0.125,0.25,0.3333333333333333,0.5,0.25,0.2,0.25,0.6666666666666666,0.25
2320015,-0.008657142857142855,1.0,-0.05136312535132096,-0.22969999999999996,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,563.2,595.5,615.6,619.9,600.0,0.625,0.625,0.3333333333333333,0.3333333333333333,0.005073684210526318,0.4117647058823529,0.25,0.4,0.8,0.6,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.6,0.5,0.5,0.8,1.0,0.4,1.0,0.6666666666666666,0.46153846153846156,0.8,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
2320016,-0.09794285714285714,1.0,-0.05136312535132096,0.17030000000000003,0.13999999999999999,0.2477666666666667,-0.11900493052442851,-0.0647,363.8,493.8,493.1,413.5,520.0,0.375,0.875,0.16666666666666666,0.6666666666666666,-0.047557894736842105,0.23529411764705882,0.25,0.4,0.8,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.2,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,1.0,0.25,0.5,0.2,0.25,1.0,0.25
2320017,-0.04437142857142857,1.0,0.0,0.17030000000000003,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,418.6,466.6,418.9,442.6,280.0,0.625,0.5,0.5,0.3333333333333333,-0.10018947368421052,0.17647058823529413,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.6,0.5,0.4,1.0,1.0,0.07692307692307693,1.0,0.125,0.25,0.3333333333333333,0.5,0.25,0.2,0.25,0.3333333333333333,0.25
2320018,-0.008657142857142855,0.5,-0.05136312535132096,-0.02969999999999997,-0.19333333333333336,-0.08556666666666664,0.0,-0.0647,501.1,619.7,422.3,432.3,520.0,0.625,0.625,0.6666666666666666,0.6666666666666666,0.005073684210526318,0.29411764705882354,0.25,0.4,0.8,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.6,0.5,0.5,1.0,0.5,0.4,1.0,0.6666666666666666,0.07692307692307693,0.6,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
