,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
440000,-0.036416129032258056,1.0,-0.04258872651356994,0.18838,-0.21706666666666666,-0.16935,0.0,-0.0871,379.3,444.4,415.4,366.0,380.0,1.0,1.0,0.5,1.0,0.005015789473684207,0.17647058823529413,0.25,0.6,0.6,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.4,1.0,0.5,0.8,0.5,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
440001,-0.05254516129032257,1.0,-0.04258872651356994,-0.21162,-0.21706666666666666,-0.16935,0.0,-0.0871,550.8,603.4,564.6,456.8,800.0,0.5,0.5,0.5,0.3333333333333333,0.005015789473684207,0.17647058823529413,0.25,0.4,0.8,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.4,0.5,0.6666666666666666,0.46153846153846156,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
440002,-0.0686741935483871,1.0,-0.04258872651356994,-0.011620000000000009,0.11626666666666667,0.33065,-0.07773338176534694,-0.0871,410.8,486.5,420.3,385.9,580.0,0.25,0.25,0.16666666666666666,0.16666666666666666,-0.10024736842105264,0.11764705882352941,0.25,0.4,0.6,0.2,0.2,0.4,0.8,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.5,0.5,0.2,0.25,0.3333333333333333,0.5
440004,-0.10093225806451613,1.0,-0.04258872651356994,0.18838,0.4496,-0.16935,0.0,0.9129,564.8,654.7,610.7,597.8,560.0,0.5,0.625,0.6666666666666666,0.6666666666666666,0.11027894736842105,0.11764705882352941,0.25,0.4,0.8,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.8,1.0,0.5,1.0,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.25,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
440005,-0.08480322580645161,1.0,-0.04258872651356994,0.18838,0.11626666666666667,0.83065,-0.07773338176534694,-0.0871,511.4,625.1,644.9,466.1,720.0,0.625,0.875,0.6666666666666666,0.6666666666666666,0.005015789473684207,0.47058823529411764,0.5,0.8,0.8,0.6,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.4,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.25,0.5,0.8,0.25,0.3333333333333333,0.25
440006,-0.036416129032258056,0.5,-0.04258872651356994,-0.21162,0.11626666666666667,0.33065,-0.07773338176534694,-0.0871,453.5,464.6,517.3,393.1,480.0,1.0,0.625,1.0,0.3333333333333333,0.05764736842105263,0.17647058823529413,0.25,0.6,0.8,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.8,0.5,0.2,0.5,0.6666666666666666,0.46153846153846156,0.8,0.125,0.25,0.3333333333333333,0.5,0.5,0.2,0.25,1.0,0.25
440007,0.028100000000000007,1.0,0.2907446068197634,0.18838,0.11626666666666667,0.33065,0.9222666182346531,-0.0871,458.9,495.5,558.3,406.9,620.0,0.625,0.625,0.6666666666666666,0.3333333333333333,0.005015789473684207,0.29411764705882354,0.25,0.4,0.8,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.2,1.0,0.4,1.0,1.0,0.15384615384615385,0.8,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.5,0.6666666666666666,1.0
440008,-0.0686741935483871,0.5,-0.04258872651356994,-0.21162,0.11626666666666667,0.83065,-0.07773338176534694,-0.0871,593.5,574.8,484.9,543.3,520.0,0.625,0.625,0.6666666666666666,0.6666666666666666,0.005015789473684207,0.9411764705882353,0.5,0.8,0.8,0.8,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.25,0.5,0.8,0.25,0.3333333333333333,0.25
440011,-0.11706129032258064,1.0,-0.04258872651356994,-0.21162,0.4496,-0.16935,0.0,0.9129,449.0,499.6,526.0,413.5,360.0,0.625,0.625,0.6666666666666666,0.5,-0.047615789473684215,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,1.0,0.5,0.6,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
440012,0.06035806451612904,1.0,-0.04258872651356994,0.18838,-0.21706666666666666,-0.16935,0.0,-0.0871,473.2,588.2,580.3,569.4,620.0,1.0,0.375,0.6666666666666666,0.6666666666666666,-0.10024736842105264,0.35294117647058826,0.25,0.4,0.8,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.5,0.5,0.6,1.0,0.2,1.0,1.0,0.23076923076923078,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.4,0.25,0.3333333333333333,0.25
