,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
4130000,-0.03829865745195208,0.5,-0.04392442364361241,-0.03230000000000004,-0.23703333333333335,-0.0937333333333333,0.0,-0.1297,403.8,508.1,515.9,362.4,440.0,0.25,0.625,0.6666666666666666,0.3333333333333333,0.0,0.29411764705882354,0.25,0.4,0.8,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.6,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.15384615384615385,0.8,0.125,0.25,0.6666666666666666,0.25,0.25,0.2,0.25,0.3333333333333333,0.5
4130001,-0.003815898831262424,1.0,-0.04392442364361241,-0.03230000000000004,-0.23703333333333335,-0.0937333333333333,0.0,-0.1297,495.3,547.8,571.0,462.4,420.0,1.0,0.25,1.0,0.3333333333333333,0.0,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.6,1.0,0.5,0.8,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.5
4130003,-0.003815898831262424,0.5,-0.04392442364361241,-0.03230000000000004,-0.23703333333333335,-0.0937333333333333,0.0,-0.1297,394.2,551.2,543.7,470.2,640.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,1.0,0.5,0.6,1.0,0.4,0.5,0.6666666666666666,0.46153846153846156,0.8,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.6666666666666666,0.25
4130004,-0.07278141607264174,1.0,-0.04392442364361241,-0.23230000000000003,0.09629999999999998,0.5729333333333334,-0.10488626790227462,-0.1297,448.4,454.2,424.8,449.5,500.0,0.375,0.625,0.3333333333333333,0.5,0.0,0.11764705882352941,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.5,1.0,0.4,0.5,0.4,1.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.3333333333333333,0.25,0.5,0.4,0.25,0.3333333333333333,0.25
4130005,-0.07278141607264174,1.0,-0.04392442364361241,-0.23230000000000003,0.09629999999999998,0.23960000000000004,-0.10488626790227462,-0.1297,480.4,605.3,617.3,378.1,540.0,0.625,0.625,0.6666666666666666,1.0,0.0,0.29411764705882354,0.25,0.6,0.8,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.8,1.0,0.4,1.0,1.0,0.23076923076923078,0.4,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.25
4130006,-0.021057278141607252,0.5,-0.04392442364361241,-0.23230000000000003,-0.23703333333333335,-0.0937333333333333,0.0,-0.1297,546.7,630.8,583.1,448.0,580.0,0.5,0.625,0.3333333333333333,0.6666666666666666,0.0,0.5294117647058824,0.25,0.4,0.8,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.5,0.5,0.8,0.5,0.4,1.0,1.0,0.38461538461538464,0.6,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,1.0,0.25
4130007,-0.07278141607264174,0.5,-0.04392442364361241,0.16769999999999996,-0.23703333333333335,-0.0937333333333333,0.0,-0.1297,455.3,533.7,524.9,488.1,480.0,0.625,0.625,1.0,1.0,0.0,0.17647058823529413,0.25,0.8,0.8,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.6,0.5,0.5,1.0,0.5,0.4,0.5,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.25,0.25,0.8,0.25,0.3333333333333333,0.25
4130009,0.16859789427218586,1.0,0.0,-0.03230000000000004,-0.23703333333333335,-0.0937333333333333,0.0,-0.1297,511.2,465.9,451.3,320.8,360.0,0.25,0.375,0.3333333333333333,0.3333333333333333,0.0,0.11764705882352941,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.4,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.75,0.25,0.2,0.25,1.0,0.25
4130010,-0.09002279538298656,1.0,-0.04392442364361241,-0.23230000000000003,0.4296333333333333,-0.0937333333333333,0.0,0.8703,553.3,609.1,614.0,623.2,780.0,1.0,0.625,1.0,0.6666666666666666,0.0,0.058823529411764705,0.25,0.6,0.6,0.4,0.2,0.4,0.6,0.4,0.2,0.4,0.2,0.2,0.8,1.0,1.0,0.8,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
4130012,-0.05554003676229691,1.0,-0.04392442364361241,0.16769999999999996,-0.23703333333333335,-0.0937333333333333,0.0,-0.1297,394.4,533.8,516.3,443.9,560.0,0.375,0.625,0.6666666666666666,0.6666666666666666,0.0,0.11764705882352941,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,1.0,0.5,0.4,1.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
4130014,-0.09002279538298656,0.5,-0.04392442364361241,-0.23230000000000003,0.09629999999999998,0.23960000000000004,-0.10488626790227462,-0.1297,406.3,573.0,464.0,432.2,500.0,0.5,0.75,0.6666666666666666,0.6666666666666666,0.0,0.8235294117647058,0.5,1.0,1.0,0.6,0.4,0.6,0.4,0.4,0.2,0.4,0.2,0.4,0.8,1.0,1.0,0.8,1.0,0.6,1.0,1.0,0.15384615384615385,0.2,0.375,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.25
4130015,0.4099772046170134,1.0,0.28940890968972094,0.16769999999999996,-0.23703333333333335,-0.0937333333333333,0.0,-0.1297,527.5,451.3,520.9,418.8,480.0,0.25,0.25,1.0,0.16666666666666666,0.0,0.17647058823529413,0.25,0.6,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.4,0.4,0.5,0.5,0.6,1.0,0.4,1.0,1.0,0.3076923076923077,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.75,1.0,0.25
