,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
6780000,0.016796385542168696,0.5,0.0,0.17606000000000002,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,612.7,650.1,619.9,550.6,620.0,0.625,0.625,1.0,0.3333333333333333,0,0.29411764705882354,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.4,1.0,1.0,0.15384615384615385,1.0,0.25,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780003,-0.10368554216867468,1.0,-0.05672276227309153,0.17606000000000002,0.4193,-0.10594999999999999,0.0,0.8524,502.7,599.2,651.8,475.0,860.0,0.375,0.875,1.0,0.6666666666666666,0,0.6470588235294118,0.25,0.6,0.8,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.8,1.0,0.5,0.6,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.25,0.75,0.8,0.25,0.3333333333333333,0.25
6780004,-0.06754096385542167,1.0,-0.05672276227309153,-0.22393999999999997,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,366.9,535.9,470.9,537.9,460.0,0.5,0.375,0.3333333333333333,0.3333333333333333,0,0.17647058823529413,0.25,0.4,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,1.0,0.5,0.8,0.5,0.4,1.0,0.6666666666666666,0.3076923076923077,0.8,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.6666666666666666,0.25
6780005,-0.05549277108433733,1.0,-0.05672276227309153,0.17606000000000002,0.08596666666666668,0.39405,-0.1914607948442535,-0.1476,444.2,477.6,490.5,447.5,400.0,0.375,0.625,0.5,0.6666666666666666,0,0.17647058823529413,0.25,0.4,0.8,0.2,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.8,1.0,0.4,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.25
6780009,0.10113373493975905,1.0,0.2766105710602418,-0.023939999999999982,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,594.6,636.3,547.5,541.8,620.0,0.625,0.25,0.5,0.16666666666666666,0,0.29411764705882354,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.6,0.5,0.4,1.0,0.6666666666666666,0.07692307692307693,0.8,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780010,-0.04344457831325299,0.5,-0.05672276227309153,0.37606,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,374.4,579.5,603.7,650.0,580.0,0.625,0.625,0.6666666666666666,0.6666666666666666,0,0.35294117647058826,0.25,0.6,0.8,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.6,1.0,0.5,1.0,1.0,0.4,1.0,1.0,0.3076923076923077,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.6666666666666666,0.25
6780011,-0.07958915662650601,0.5,-0.05672276227309153,-0.22393999999999997,0.08596666666666668,0.89405,-0.1914607948442535,-0.1476,553.7,577.9,551.9,577.6,680.0,1.0,0.5,1.0,0.6666666666666666,0,0.5294117647058824,0.25,0.6,0.8,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.6,1.0,1.0,0.8,1.0,0.2,1.0,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.25,0.5,0.8,0.25,0.3333333333333333,0.25
6780014,-0.07958915662650601,1.0,-0.05672276227309153,0.17606000000000002,0.4193,-0.10594999999999999,0.0,0.8524,578.3,542.9,561.9,618.3,680.0,0.625,0.875,0.6666666666666666,0.3333333333333333,0,0.4117647058823529,0.25,0.6,0.8,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.6,1.0,1.0,1.0,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.3333333333333333,0.25,0.75,0.4,0.25,0.3333333333333333,0.25
6780016,-0.10368554216867468,1.0,-0.05672276227309153,-0.22393999999999997,0.4193,-0.10594999999999999,0.0,0.8524,443.0,424.2,417.7,411.3,500.0,0.625,0.625,0.6666666666666666,0.6666666666666666,0,0.23529411764705882,0.25,0.4,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.8,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
6780017,-0.10368554216867468,1.0,-0.05672276227309153,0.37606,0.7526333333333334,-0.10594999999999999,0.0,-0.1476,503.6,533.8,520.1,429.1,620.0,0.125,0.625,0.16666666666666666,1.0,0,0.17647058823529413,0.25,0.4,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,1.0,0.2,1.0,0.3333333333333333,0.25
6780019,-0.09163734939759034,0.5,-0.05672276227309153,-0.22393999999999997,0.4193,-0.10594999999999999,0.0,0.8524,472.4,418.9,438.6,500.8,360.0,0.25,0.375,0.3333333333333333,0.3333333333333333,0,0.29411764705882354,0.25,0.6,0.6,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.5,0.5,1.0,1.0,0.2,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
6780021,-0.10368554216867468,1.0,-0.05672276227309153,0.17606000000000002,0.4193,-0.10594999999999999,0.0,0.8524,529.7,609.2,590.1,458.9,500.0,0.75,0.875,0.3333333333333333,0.6666666666666666,0,0.7647058823529411,0.25,0.6,0.8,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.2,1.0,1.0,1.0,1.0,0.5,0.8,1.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
6780024,-0.07958915662650601,0.5,-0.05672276227309153,0.17606000000000002,0.08596666666666668,0.39405,-0.1914607948442535,-0.1476,389.0,392.8,445.0,453.2,380.0,0.125,0.125,0.5,0.3333333333333333,0,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.4,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.25
6780026,0.12523012048192772,1.0,-0.05672276227309153,-0.023939999999999982,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,503.4,630.4,620.4,448.7,720.0,0.25,0.5,0.6666666666666666,0.3333333333333333,0,0.17647058823529413,0.25,0.4,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.6,1.0,0.4,1.0,1.0,0.6153846153846154,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780027,0.004748192771084358,1.0,-0.05672276227309153,0.17606000000000002,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,440.6,464.4,549.2,378.8,420.0,0.25,0.375,0.16666666666666666,0.3333333333333333,0,0.47058823529411764,0.25,0.4,0.8,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.6,1.0,0.5,0.8,1.0,0.4,1.0,1.0,0.5384615384615384,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.5,0.3333333333333333,0.5
6780028,0.004748192771084358,0.5,-0.05672276227309153,0.37606,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,497.4,508.7,517.5,514.2,280.0,1.0,1.0,1.0,1.0,0,0.058823529411764705,0.25,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780029,0.13727831325301207,1.0,0.2766105710602418,0.17606000000000002,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,447.2,561.8,491.1,579.9,580.0,0.125,0.125,0.16666666666666666,0.16666666666666666,0,0.11764705882352941,0.25,0.4,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.4,0.5,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,1.0,0.25,0.25,0.2,0.25,1.0,0.25
6780030,-0.07958915662650601,0.5,-0.05672276227309153,0.17606000000000002,0.08596666666666668,0.39405,-0.1914607948442535,-0.1476,381.5,449.0,511.0,383.9,340.0,0.375,0.5,1.0,0.3333333333333333,0,0.17647058823529413,0.25,0.4,1.0,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.8,1.0,0.5,0.8,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,1.0,0.25
6780032,-0.05549277108433733,1.0,-0.05672276227309153,0.17606000000000002,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,418.7,470.4,530.7,421.6,560.0,0.25,0.375,0.16666666666666666,0.16666666666666666,0,0.11764705882352941,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780033,-0.00729999999999998,1.0,-0.05672276227309153,-0.023939999999999982,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,498.7,541.2,519.5,400.8,500.0,0.375,0.625,0.16666666666666666,0.16666666666666666,0,0.11764705882352941,0.25,0.4,0.6,0.2,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.4,1.0,0.5,0.6,0.5,0.2,0.5,0.6666666666666666,0.46153846153846156,0.6,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780034,-0.019348192771084318,1.0,-0.05672276227309153,0.17606000000000002,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,481.9,540.2,518.5,445.1,460.0,0.375,0.25,0.16666666666666666,0.16666666666666666,0,0.11764705882352941,0.25,0.2,0.6,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.2,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,1.0,0.3333333333333333,0.25
6780038,0.2457120481927711,1.0,0.0,0.17606000000000002,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,385.5,445.2,376.8,351.5,560.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0,0.47058823529411764,0.25,0.4,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.6,1.0,0.5,0.6,0.5,0.6,1.0,1.0,0.07692307692307693,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.5,1.0,1.0
6780040,-0.06754096385542167,1.0,-0.05672276227309153,-0.22393999999999997,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,414.8,374.7,352.8,482.3,440.0,0.625,0.625,0.3333333333333333,0.3333333333333333,0,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.8,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780041,-0.031396385542168656,1.0,-0.05672276227309153,-0.023939999999999982,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,440.6,526.5,484.8,379.3,520.0,0.375,0.375,0.16666666666666666,0.16666666666666666,0,0.11764705882352941,0.25,0.4,1.0,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,1.0,0.5,0.4,1.0,1.0,0.5384615384615384,0.2,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780042,0.028844578313253034,1.0,0.2766105710602418,0.17606000000000002,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,442.1,541.7,523.7,427.0,540.0,0.375,0.375,0.3333333333333333,0.3333333333333333,0,0.17647058823529413,0.25,0.4,0.6,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.4,0.5,0.2,0.5,0.6666666666666666,0.38461538461538464,0.8,0.25,0.25,0.3333333333333333,0.75,0.25,0.2,0.5,1.0,0.75
6780043,0.14932650602409642,0.5,0.2766105710602418,0.17606000000000002,-0.24736666666666665,-0.10594999999999999,0.0,-0.1476,571.5,676.9,614.3,748.7,560.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0,0.6470588235294118,0.25,0.4,0.6,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.6,1.0,1.0,0.6,1.0,0.4,1.0,1.0,0.23076923076923078,0.8,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6780045,-0.05549277108433733,1.0,-0.05672276227309153,-0.22393999999999997,0.08596666666666668,0.39405,0.8085392051557465,-0.1476,414.1,508.8,408.2,370.9,380.0,0.625,0.625,0.6666666666666666,0.5,0,0.11764705882352941,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.5,0.5,0.2,0.5,0.3333333333333333,0.25
