,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
7060001,-0.1761245614035088,1.0,-0.07163202869501002,0.15881999999999996,0.45766666666666667,-0.0497,0.0,0.8875,425.9,475.9,517.9,437.8,460.0,0.25,0.125,0.16666666666666666,0.3333333333333333,-0.00018988715277777778,0.11764705882352941,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
7060002,0.016857894736842082,1.0,0.0,-0.041180000000000036,0.791,-0.0497,0.0,-0.1125,419.2,445.2,498.0,398.8,520.0,1.0,1.0,0.5,1.0,-0.055745442708333336,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.2,0.5,1.0,0.5384615384615384,0.8,0.125,0.25,0.6666666666666666,0.75,1.0,0.2,0.25,0.6666666666666666,0.75
7060004,-0.053317543859649145,0.5,-0.07163202869501002,0.15881999999999996,-0.209,-0.0497,0.0,-0.1125,553.1,462.9,538.9,405.7,480.0,0.625,0.375,0.3333333333333333,0.3333333333333333,0.11092122395833333,0.29411764705882354,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.8,0.5,0.2,1.0,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.25,0.25,1.0,0.25,0.3333333333333333,0.25
7060005,-0.03577368421052634,0.5,-0.07163202869501002,-0.041180000000000036,-0.209,-0.0497,0.0,-0.1125,460.6,584.2,560.8,486.3,660.0,0.5,0.375,1.0,0.3333333333333333,-0.00018988715277777778,0.47058823529411764,0.25,0.4,0.6,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.6,1.0,1.0,1.0,0.5,0.4,1.0,1.0,0.38461538461538464,1.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
7060009,-0.14103684210526318,1.0,-0.07163202869501002,-0.24118000000000003,0.45766666666666667,-0.0497,0.0,0.8875,398.0,491.9,480.7,531.1,420.0,0.375,0.625,1.0,0.3333333333333333,-0.055745442708333336,0.11764705882352941,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
7060010,0.26247192982456136,1.0,0.0,0.15881999999999996,-0.209,-0.0497,0.0,-0.1125,401.1,541.1,514.0,518.4,560.0,0.375,0.875,0.3333333333333333,0.6666666666666666,0.055365668402777776,0.35294117647058826,0.25,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,1.0,0.6,0.5,0.4,0.5,1.0,1.0,0.8,0.5,0.25,0.3333333333333333,0.25,0.25,0.8,0.25,0.3333333333333333,0.25
7060011,-0.14103684210526318,1.0,-0.07163202869501002,0.15881999999999996,0.12433333333333334,0.28363333333333335,-0.1464572680788897,-0.1125,495.1,447.0,398.8,382.6,540.0,0.625,0.625,0.3333333333333333,0.5,0.055365668402777776,0.11764705882352941,0.25,0.4,0.8,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.4,0.5,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.25
7060012,-0.12349298245614038,1.0,-0.07163202869501002,-0.24118000000000003,0.45766666666666667,-0.0497,0.0,-0.1125,405.8,424.3,465.6,472.7,400.0,0.25,0.25,0.16666666666666666,0.16666666666666666,-0.00018988715277777778,0.11764705882352941,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
7060013,-0.158580701754386,1.0,-0.07163202869501002,0.15881999999999996,0.45766666666666667,-0.0497,0.0,0.8875,499.6,606.1,564.8,499.3,600.0,0.625,0.625,0.5,0.6666666666666666,-0.00018988715277777778,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.6,1.0,0.5,0.6,1.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.25,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
7060018,0.15720877192982455,1.0,-0.07163202869501002,-0.24118000000000003,-0.209,-0.0497,0.0,-0.1125,400.2,593.9,569.9,418.1,420.0,1.0,1.0,0.16666666666666666,0.16666666666666666,-0.055745442708333336,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.2,0.5,1.0,1.0,1.0,0.125,0.25,0.3333333333333333,0.75,0.25,0.2,0.5,0.3333333333333333,0.5
