,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
5970000,0.15095714285714287,1.0,-0.05611046858024043,-0.04946000000000002,-0.23040000000000002,-0.06663333333333332,0.0,-0.1268,423.5,455.1,482.5,444.0,360.0,0.375,0.375,0.5,0.5,0,0.4117647058823529,0.25,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.8,1.0,1.0,1.0,1.0,0.4,1.0,1.0,0.46153846153846156,1.0,0.125,0.25,0.3333333333333333,0.5,0.25,0.2,0.5,0.6666666666666666,1.0
5970002,-0.09904285714285711,1.0,-0.05611046858024043,0.15053999999999998,0.43626666666666664,-0.06663333333333332,0.0,-0.1268,453.3,581.7,525.4,444.8,560.0,0.625,0.625,0.5,0.6666666666666666,0,0.23529411764705882,0.25,0.4,0.6,0.4,0.2,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.5,0.5,0.4,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.5,0.75,0.8,0.25,0.3333333333333333,0.5
5970004,-0.13475714285714283,1.0,-0.05611046858024043,0.15053999999999998,0.43626666666666664,-0.06663333333333332,0.0,0.8732,511.2,523.6,615.6,521.1,600.0,0.75,0.875,0.6666666666666666,0.6666666666666666,0,0.7058823529411765,0.5,1.0,0.8,0.6,0.2,0.6,0.4,0.4,0.2,0.4,0.2,0.4,0.8,1.0,1.0,0.8,1.0,0.8,1.0,0.3333333333333333,0.0,0.0,0.5,0.25,0.3333333333333333,0.25,0.75,0.8,0.25,0.3333333333333333,0.25
5970005,-0.0633285714285714,0.5,-0.05611046858024043,0.15053999999999998,0.10293333333333332,0.2667,0.8546195652173914,-0.1268,433.0,540.6,371.8,490.1,520.0,0.125,0.125,0.16666666666666666,0.16666666666666666,0,0.11764705882352941,0.25,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.4,0.5,0.2,0.5,1.0,0.23076923076923078,0.6,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.75,1.0,0.25
5970008,-0.13475714285714283,1.0,-0.05611046858024043,0.15053999999999998,0.43626666666666664,-0.06663333333333332,0.0,0.8732,449.6,436.9,553.7,450.5,480.0,0.5,0.75,0.5,0.6666666666666666,0,0.17647058823529413,0.25,0.4,0.6,0.4,0.4,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
5970009,-0.11689999999999998,1.0,-0.05611046858024043,-0.24946000000000002,0.10293333333333332,0.2667,-0.14538043478260865,-0.1268,381.9,524.8,503.4,510.3,580.0,0.25,0.375,0.3333333333333333,0.3333333333333333,0,0.4117647058823529,0.25,0.4,0.8,0.2,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,1.0,0.5,0.6,1.0,0.2,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.25
5970010,-0.08118571428571426,1.0,-0.05611046858024043,0.15053999999999998,-0.23040000000000002,-0.06663333333333332,0.0,-0.1268,532.1,520.9,494.6,409.4,560.0,0.75,0.625,0.3333333333333333,0.3333333333333333,0,0.11764705882352941,0.25,0.4,0.6,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.6,0.5,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
5970011,-0.09904285714285711,1.0,-0.05611046858024043,0.15053999999999998,0.10293333333333332,0.2667,-0.14538043478260865,-0.1268,502.0,588.3,547.9,375.1,580.0,0.875,0.875,1.0,0.6666666666666666,0,0.29411764705882354,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.6,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.25
5970013,-0.0633285714285714,1.0,-0.05611046858024043,0.15053999999999998,-0.23040000000000002,-0.06663333333333332,0.0,-0.1268,398.6,462.2,467.4,423.0,0.0,0.625,0.625,0.3333333333333333,0.6666666666666666,0,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.6,0.5,0.2,1.0,0.6666666666666666,0.3076923076923077,0.8,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
5970014,-0.045471428571428545,1.0,-0.05611046858024043,0.15053999999999998,-0.23040000000000002,-0.06663333333333332,0.0,-0.1268,433.6,536.2,538.3,419.7,460.0,0.375,0.5,0.5,0.5,0,0.29411764705882354,0.25,0.4,0.6,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.6,0.5,0.5,0.8,1.0,0.4,1.0,1.0,0.46153846153846156,0.2,0.25,0.25,0.3333333333333333,0.25,0.25,0.4,0.5,1.0,0.5
