,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,Q026,Q027,Q028,Q042,Q043,Q044,Q045,Q046,Q047,Q048,Q049,Q050
6350004,-0.07025901639344259,0.5,-0.053745474798106374,0.16125999999999996,0.08586666666666669,0.26286666666666664,-0.16361735493988505,-0.139,485.0,495.2,369.0,438.2,400.0,0.625,0.5,1.0,0.3333333333333333,0,0.11764705882352941,0.25,0.4,0.8,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.6,0.5,0.2,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.5,0.5,0.2,0.25,0.3333333333333333,0.25
6350005,-0.053865573770491774,1.0,-0.053745474798106374,-0.23874000000000004,0.08586666666666669,0.26286666666666664,-0.16361735493988505,-0.139,389.8,410.0,471.6,555.7,0.0,0.5,0.5,0.5,1.0,0,0.29411764705882354,0.25,0.4,0.6,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.6,0.5,0.5,0.6,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.25,0.25,0.3333333333333333,0.5,0.5,0.2,0.75,0.3333333333333333,0.5
6350006,-0.053865573770491774,0.5,-0.053745474798106374,0.16125999999999996,-0.24746666666666664,-0.07046666666666668,0.0,-0.139,476.3,540.3,501.6,541.8,360.0,0.375,0.625,0.5,0.3333333333333333,0,0.17647058823529413,0.25,0.4,0.8,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,1.0,0.4,0.5,0.4,1.0,1.0,0.38461538461538464,1.0,0.5,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.6666666666666666,0.25
6350007,0.22482295081967216,0.5,-0.053745474798106374,0.16125999999999996,-0.24746666666666664,-0.07046666666666668,0.0,-0.139,397.8,571.3,487.2,520.8,580.0,0.625,0.625,0.6666666666666666,0.3333333333333333,0,0.058823529411764705,0.25,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,0.5,0.2,0.5,0.6666666666666666,0.6153846153846154,1.0,0.125,0.5,0.6666666666666666,1.0,0.25,0.2,0.25,0.6666666666666666,1.0
6350009,-0.08665245901639342,0.5,-0.053745474798106374,-0.03874000000000004,0.08586666666666669,0.26286666666666664,-0.16361735493988505,-0.139,579.0,596.2,610.7,532.9,540.0,0.5,0.5,0.3333333333333333,0.5,0,0.29411764705882354,0.25,0.4,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.8,0.5,0.2,0.5,0.6666666666666666,0.15384615384615385,0.8,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.5
6350010,-0.13583278688524586,1.0,-0.053745474798106374,0.36125999999999997,0.4192,-0.07046666666666668,0.0,0.861,381.7,379.3,523.6,524.8,500.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0,0.11764705882352941,0.25,0.4,0.6,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.5,0.5,0.4,1.0,0.2,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
6350015,0.5690852459016394,1.0,0.6129211918685603,-0.03874000000000004,-0.24746666666666664,-0.07046666666666668,0.0,-0.139,409.0,479.6,450.5,454.4,340.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0,0.11764705882352941,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.4,0.5,0.2,0.5,0.6666666666666666,0.46153846153846156,0.6,0.125,0.25,0.3333333333333333,0.75,0.25,0.2,0.25,1.0,0.25
6350016,0.011708196721311504,1.0,0.27958785853522694,-0.23874000000000004,-0.24746666666666664,-0.07046666666666668,0.0,-0.139,414.7,517.5,422.2,454.2,400.0,0.5,0.375,0.3333333333333333,0.3333333333333333,0,0.17647058823529413,0.25,0.6,0.6,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.6,0.5,0.5,0.6,0.5,0.2,0.5,0.6666666666666666,0.46153846153846156,0.8,0.125,0.25,0.3333333333333333,0.25,0.25,0.8,0.5,0.3333333333333333,0.25
6350021,-0.11943934426229505,1.0,-0.053745474798106374,-0.23874000000000004,0.4192,-0.07046666666666668,0.0,0.861,578.2,596.5,586.0,584.2,760.0,0.625,0.625,0.5,0.5,0,0.47058823529411764,0.25,0.4,0.6,0.4,0.2,0.4,0.2,0.6,0.2,0.4,0.2,0.2,0.6,1.0,1.0,0.8,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,1.0,0.25,0.3333333333333333,0.25
6350022,-0.03747213114754096,1.0,-0.053745474798106374,-0.03874000000000004,-0.24746666666666664,-0.07046666666666668,0.0,-0.139,410.7,453.1,501.9,411.4,400.0,0.25,0.625,0.5,0.3333333333333333,0,0.058823529411764705,0.25,0.4,0.6,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.6,1.0,0.5,0.6,0.5,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.6666666666666666,0.5,0.25,0.2,0.25,0.6666666666666666,0.5
6350024,-0.10304590163934424,0.5,-0.053745474798106374,-0.23874000000000004,0.08586666666666669,0.26286666666666664,-0.16361735493988505,-0.139,397.7,451.7,457.0,404.3,460.0,0.375,0.625,0.5,0.6666666666666666,0,0.17647058823529413,0.25,0.4,0.6,0.4,0.2,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,1.0,0.5,0.6,0.5,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,0.3333333333333333,0.25
6350026,-0.11943934426229505,1.0,-0.053745474798106374,0.16125999999999996,0.4192,-0.07046666666666668,0.0,0.861,402.3,553.9,534.3,471.9,520.0,0.5,0.375,0.5,0.3333333333333333,0,0.47058823529411764,0.25,0.4,0.6,0.2,0.6,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.4,1.0,0.5,0.8,0.5,0.4,0.5,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
6350029,-0.07025901639344259,0.5,-0.053745474798106374,-0.03874000000000004,-0.24746666666666664,-0.07046666666666668,0.0,-0.139,416.5,596.1,457.6,595.4,440.0,0.25,0.25,0.16666666666666666,0.16666666666666666,0,0.17647058823529413,0.25,0.4,0.6,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.4,1.0,0.5,0.6,0.5,0.4,0.5,1.0,0.38461538461538464,0.6,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6350031,-0.10304590163934424,0.5,-0.053745474798106374,0.16125999999999996,0.08586666666666669,0.26286666666666664,-0.16361735493988505,-0.139,457.7,365.8,473.2,376.4,400.0,0.5,0.625,0.5,0.3333333333333333,0,0.5882352941176471,0.25,0.6,0.6,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.4,1.0,0.5,0.8,1.0,0.6,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.6666666666666666,0.25,0.5,0.2,0.25,0.6666666666666666,0.25
6350032,-0.08665245901639342,0.5,-0.053745474798106374,-0.23874000000000004,-0.24746666666666664,-0.07046666666666668,0.0,-0.139,562.4,630.0,593.0,734.6,620.0,0.625,0.625,0.6666666666666666,0.6666666666666666,0,0.5882352941176471,0.25,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1.0,1.0,1.0,1.0,0.6,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.25,0.2,0.25,0.3333333333333333,0.25
6350034,-0.10304590163934424,0.5,-0.053745474798106374,-0.23874000000000004,0.08586666666666669,0.26286666666666664,-0.16361735493988505,-0.139,419.2,488.1,550.1,487.6,420.0,0.75,0.625,0.6666666666666666,0.6666666666666666,0,0.47058823529411764,0.25,0.8,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.8,0.5,1.0,1.0,1.0,0.4,1.0,0.6666666666666666,0.15384615384615385,0.8,0.25,0.25,0.3333333333333333,0.25,0.5,0.2,0.25,1.0,0.25
6350035,-0.11943934426229505,1.0,-0.053745474798106374,-0.23874000000000004,0.4192,-0.07046666666666668,0.0,0.861,515.5,578.7,598.5,722.4,640.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0,0.8235294117647058,0.25,0.6,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.8,1.0,1.0,0.8,0.5,0.6,1.0,0.3333333333333333,0.0,0.0,0.375,0.25,0.3333333333333333,0.25,0.75,1.0,0.25,0.3333333333333333,0.25
6350036,-0.11943934426229505,1.0,-0.053745474798106374,-0.23874000000000004,0.4192,-0.07046666666666668,0.0,0.861,393.2,494.4,560.1,423.4,440.0,0.625,0.5,0.16666666666666666,0.3333333333333333,0,0.4117647058823529,0.25,0.4,0.6,0.4,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.4,1.0,0.5,1.0,1.0,0.4,1.0,0.3333333333333333,0.0,0.0,0.125,0.25,0.3333333333333333,0.25,0.75,0.2,0.25,0.3333333333333333,0.25
